"","gene_id","annotation"
"14397","ENSG00000271307","processed_pseudogene"
"14398","ENSG00000239532","processed_pseudogene"
"14399","ENSG00000250658","lncRNA"
"14400","ENSG00000248991","lncRNA"
"14401","ENSG00000251619","lncRNA"
"14402","ENSG00000224807","unprocessed_pseudogene"
"14403","ENSG00000250957","lncRNA"
"14404","ENSG00000248429","lncRNA"
"14405","ENSG00000177803","processed_pseudogene"
"14406","ENSG00000251165","lncRNA"
"14407","ENSG00000251643","processed_pseudogene"
"14408","ENSG00000286641","lncRNA"
"14409","ENSG00000248551","lncRNA"
"14410","ENSG00000164024","protein_coding"
"14411","ENSG00000251073","processed_pseudogene"
"14412","ENSG00000281591","lncRNA"
"14413","ENSG00000272646","lncRNA"
"14414","ENSG00000251416","lncRNA"
"14415","ENSG00000248210","lncRNA"
"14416","ENSG00000286133","lncRNA"
"14417","ENSG00000109321","protein_coding"
"14418","ENSG00000271474","lncRNA"
"14419","ENSG00000174145","protein_coding"
"14420","ENSG00000250195","lncRNA"
"14421","ENSG00000145293","protein_coding"
"14422","ENSG00000249690","lncRNA"
"14423","ENSG00000249698","unprocessed_pseudogene"
"14424","ENSG00000213434","processed_pseudogene"
"14425","ENSG00000251095","lncRNA"
"14426","ENSG00000271538","lncRNA"
"14427","ENSG00000248625","processed_pseudogene"
"14428","ENSG00000186352","protein_coding"
"14429","ENSG00000249066","lncRNA"
"14430","ENSG00000251213","lncRNA"
"14431","ENSG00000250496","processed_pseudogene"
"14432","ENSG00000249945","lncRNA"
"14433","ENSG00000225176","processed_pseudogene"
"14434","ENSG00000251377","lncRNA"
"14435","ENSG00000242936","processed_pseudogene"
"14436","ENSG00000250577","lncRNA"
"14437","ENSG00000275826","processed_pseudogene"
"14438","ENSG00000164163","protein_coding"
"14439","ENSG00000251490","lncRNA"
"14440","ENSG00000169299","protein_coding"
"14441","ENSG00000277162","unprocessed_pseudogene"
"14442","ENSG00000249818","lncRNA"
"14443","ENSG00000258834","unprocessed_pseudogene"
"14444","ENSG00000185149","protein_coding"
"14445","ENSG00000287660","lncRNA"
"14446","ENSG00000251609","processed_pseudogene"
"14447","ENSG00000177822","lncRNA"
"14448","ENSG00000250501","lncRNA"
"14449","ENSG00000180015","processed_pseudogene"
"14450","ENSG00000248546","processed_pseudogene"
"14451","ENSG00000242169","processed_pseudogene"
"14452","ENSG00000205100","transcribed_processed_pseudogene"
"14453","ENSG00000287667","lncRNA"
"14454","ENSG00000251310","lncRNA"
"14455","ENSG00000248394","processed_pseudogene"
"14456","ENSG00000283355","TEC"
"14457","ENSG00000213332","processed_pseudogene"
"14458","ENSG00000249877","lncRNA"
"14459","ENSG00000250458","processed_pseudogene"
"14460","ENSG00000249052","lncRNA"
"14461","ENSG00000109536","protein_coding"
"14462","ENSG00000248517","lncRNA"
"14463","ENSG00000214273","processed_pseudogene"
"14464","ENSG00000248817","processed_pseudogene"
"14465","ENSG00000247130","lncRNA"
"14466","ENSG00000248370","lncRNA"
"14467","ENSG00000286700","lncRNA"
"14468","ENSG00000249520","processed_pseudogene"
"14469","ENSG00000109472","protein_coding"
"14470","ENSG00000170088","protein_coding"
"14471","ENSG00000287392","lncRNA"
"14472","ENSG00000249003","unprocessed_pseudogene"
"14473","ENSG00000109794","protein_coding"
"14474","ENSG00000224569","processed_pseudogene"
"14475","ENSG00000250292","processed_pseudogene"
"14476","ENSG00000249693","protein_coding"
"14477","ENSG00000250497","lncRNA"
"14478","ENSG00000249049","lncRNA"
"14479","ENSG00000250768","processed_pseudogene"
"14480","ENSG00000248019","lncRNA"
"14481","ENSG00000250356","processed_pseudogene"
"14482","ENSG00000287512","lncRNA"
"14483","ENSG00000251437","processed_pseudogene"
"14484","ENSG00000250746","processed_pseudogene"
"14485","ENSG00000286066","lncRNA"
"14486","ENSG00000250636","processed_pseudogene"
"14487","ENSG00000251688","lncRNA"
"14488","ENSG00000249618","lncRNA"
"14489","ENSG00000286821","lncRNA"
"14490","ENSG00000150625","protein_coding"
"14491","ENSG00000249106","lncRNA"
"14492","ENSG00000286055","lncRNA"
"14493","ENSG00000251298","lncRNA"
"14494","ENSG00000250189","processed_pseudogene"
"14495","ENSG00000184139","processed_pseudogene"
"14496","ENSG00000251555","lncRNA"
"14497","ENSG00000207642","miRNA"
"14498","ENSG00000212458","snoRNA"
"14499","ENSG00000284276","miRNA"
"14500","ENSG00000239247","misc_RNA"
"14501","ENSG00000206738","misc_RNA"
"14502","ENSG00000200761","misc_RNA"
"14503","ENSG00000263631","miRNA"
"14504","ENSG00000200867","misc_RNA"
"14505","ENSG00000264658","miRNA"
"14506","ENSG00000202392","misc_RNA"
"14507","ENSG00000221275","miRNA"
"14508","ENSG00000203436","misc_RNA"
"14509","ENSG00000202054","rRNA_pseudogene"
"14510","ENSG00000264931","miRNA"
"14511","ENSG00000223086","rRNA_pseudogene"
"14512","ENSG00000252002","rRNA_pseudogene"
"14513","ENSG00000222182","rRNA_pseudogene"
"14514","ENSG00000212282","snRNA"
"14515","ENSG00000266240","miRNA"
"14516","ENSG00000202449","snoRNA"
"14517","ENSG00000199420","misc_RNA"
"14518","ENSG00000207716","miRNA"
"14519","ENSG00000206780","snoRNA"
"14520","ENSG00000283271","snRNA"
"14521","ENSG00000207697","miRNA"
"14522","ENSG00000243005","misc_RNA"
"14523","ENSG00000239001","snRNA"
"14524","ENSG00000207732","miRNA"
"14525","ENSG00000283281","miRNA"
"14526","ENSG00000251816","rRNA_pseudogene"
"14527","ENSG00000243548","misc_RNA"
"14528","ENSG00000283275","miRNA"
"14529","ENSG00000238632","snRNA"
"14530","ENSG00000200999","snoRNA"
"14531","ENSG00000283666","snRNA"
"14532","ENSG00000207075","misc_RNA"
"14533","ENSG00000283207","miRNA"
"14534","ENSG00000222206","misc_RNA"
"14535","ENSG00000238694","snoRNA"
"14536","ENSG00000222230","rRNA_pseudogene"
"14537","ENSG00000206665","snRNA"
"14538","ENSG00000207944","miRNA"
"14539","ENSG00000252975","misc_RNA"
"14540","ENSG00000243260","misc_RNA"
"14541","ENSG00000200455","snRNA"
"14542","ENSG00000201863","snoRNA"
"14543","ENSG00000263642","miRNA"
"14544","ENSG00000207195","misc_RNA"
"14545","ENSG00000239010","snRNA"
"14546","ENSG00000201736","rRNA_pseudogene"
"14547","ENSG00000199790","snRNA"
"14548","ENSG00000207198","snRNA"
"14549","ENSG00000200338","snRNA"
"14550","ENSG00000252970","rRNA_pseudogene"
"14551","ENSG00000264319","miRNA"
"14552","ENSG00000207481","misc_RNA"
"14553","ENSG00000252595","misc_RNA"
"14554","ENSG00000252796","snRNA"
"14555","ENSG00000200720","snRNA"
"14556","ENSG00000252243","snRNA"
"14557","ENSG00000206675","snRNA"
"14558","ENSG00000239679","misc_RNA"
"14559","ENSG00000222257","misc_RNA"
"14560","ENSG00000252913","snRNA"
"14561","ENSG00000239464","misc_RNA"
"14562","ENSG00000251722","snRNA"
"14563","ENSG00000277388","miRNA"
"14564","ENSG00000251923","snRNA"
"14565","ENSG00000223305","misc_RNA"
"14566","ENSG00000199924","snRNA"
"14567","ENSG00000207385","snRNA"
"14568","ENSG00000199780","misc_RNA"
"14569","ENSG00000265829","miRNA"
"14570","ENSG00000202169","misc_RNA"
"14571","ENSG00000201775","snRNA"
"14572","ENSG00000202358","snRNA"
"14573","ENSG00000252890","snRNA"
"14574","ENSG00000221563","miRNA"
"14575","ENSG00000252104","snRNA"
"14576","ENSG00000206629","snRNA"
"14577","ENSG00000274759","rRNA"
"14578","ENSG00000201676","misc_RNA"
"14579","ENSG00000207428","snRNA"
"14580","ENSG00000202374","snoRNA"
"14581","ENSG00000210839","snRNA"
"14582","ENSG00000222236","rRNA_pseudogene"
"14583","ENSG00000252955","snRNA"
"14584","ENSG00000244194","misc_RNA"
"14585","ENSG00000221639","snoRNA"
"14586","ENSG00000252762","snoRNA"
"14587","ENSG00000207065","snRNA"
"14588","ENSG00000202440","snoRNA"
"14589","ENSG00000202485","snRNA"
"14590","ENSG00000200108","snRNA"
"14591","ENSG00000201901","misc_RNA"
"14592","ENSG00000207746","miRNA"
"14593","ENSG00000278151","misc_RNA"
"14594","ENSG00000276003","misc_RNA"
"14595","ENSG00000221711","snoRNA"
"14596","ENSG00000212226","snRNA"
"14597","ENSG00000252342","rRNA_pseudogene"
"14598","ENSG00000239466","misc_RNA"
"14599","ENSG00000252062","snRNA"
"14600","ENSG00000199530","misc_RNA"
"14601","ENSG00000251874","snRNA"
"14602","ENSG00000207524","snRNA"
"14603","ENSG00000200622","snRNA"
"14604","ENSG00000266421","miRNA"
"14605","ENSG00000201640","misc_RNA"
"14606","ENSG00000252548","snRNA"
"14607","ENSG00000265213","miRNA"
"14608","ENSG00000199529","snRNA"
"14609","ENSG00000252470","snRNA"
"14610","ENSG00000201744","snRNA"
"14611","ENSG00000252460","snRNA"
"14612","ENSG00000201633","misc_RNA"
"14613","ENSG00000206601","snRNA"
"14614","ENSG00000284253","miRNA"
"14615","ENSG00000252087","misc_RNA"
"14616","ENSG00000275994","snoRNA"
"14617","ENSG00000207931","miRNA"
"14618","ENSG00000243227","misc_RNA"
"14619","ENSG00000207988","miRNA"
"14620","ENSG00000273882","miRNA"
"14621","ENSG00000221265","miRNA"
"14622","ENSG00000223225","snRNA"
"14623","ENSG00000201186","snRNA"
"14624","ENSG00000223006","misc_RNA"
"14625","ENSG00000252183","snRNA"
"14626","ENSG00000223208","snRNA"
"14627","ENSG00000201752","snRNA"
"14628","ENSG00000212359","snRNA"
"14629","ENSG00000199862","misc_RNA"
"14630","ENSG00000241392","misc_RNA"
"14631","ENSG00000251821","snRNA"
"14632","ENSG00000200553","misc_RNA"
"14633","ENSG00000281369","pseudogene"
"14634","ENSG00000207322","snRNA"
"14635","ENSG00000206782","snRNA"
"14636","ENSG00000207148","misc_RNA"
"14637","ENSG00000240637","misc_RNA"
"14638","ENSG00000222613","misc_RNA"
"14639","ENSG00000252014","snoRNA"
"14640","ENSG00000207155","misc_RNA"
"14641","ENSG00000221245","snoRNA"
"14642","ENSG00000201314","misc_RNA"
"14643","ENSG00000283432","snRNA"
"14644","ENSG00000273621","misc_RNA"
"14645","ENSG00000222594","misc_RNA"
"14646","ENSG00000238713","misc_RNA"
"14647","ENSG00000278438","miRNA"
"14648","ENSG00000201846","rRNA_pseudogene"
"14649","ENSG00000239168","snRNA"
"14650","ENSG00000207121","snRNA"
"14651","ENSG00000202331","rRNA_pseudogene"
"14652","ENSG00000238721","snRNA"
"14653","ENSG00000252951","rRNA_pseudogene"
"14654","ENSG00000252233","misc_RNA"
"14655","ENSG00000264274","miRNA"
"14656","ENSG00000252451","rRNA_pseudogene"
"14657","ENSG00000240014","misc_RNA"
"14658","ENSG00000253019","misc_RNA"
"14659","ENSG00000201264","snoRNA"
"14660","ENSG00000221369","miRNA"
"14661","ENSG00000252544","snRNA"
"14662","ENSG00000253077","rRNA_pseudogene"
"14663","ENSG00000208797","snoRNA"
"14664","ENSG00000200350","snRNA"
"14665","ENSG00000199859","snRNA"
"14666","ENSG00000252524","misc_RNA"
"14667","ENSG00000206978","misc_RNA"
"14668","ENSG00000264678","miRNA"
"14669","ENSG00000264105","miRNA"
"14670","ENSG00000283379","miRNA"
"14671","ENSG00000274535","snoRNA"
"14672","ENSG00000252350","ribozyme"
"14673","ENSG00000199634","snRNA"
"14674","ENSG00000200974","snRNA"
"14675","ENSG00000206711","misc_RNA"
"14676","ENSG00000223037","snRNA"
"14677","ENSG00000244544","misc_RNA"
"14678","ENSG00000222721","misc_RNA"
"14679","ENSG00000252959","rRNA_pseudogene"
"14680","ENSG00000251961","snRNA"
"14681","ENSG00000207559","miRNA"
"14682","ENSG00000253001","misc_RNA"
"14683","ENSG00000200521","misc_RNA"
"14684","ENSG00000206613","snRNA"
"14685","ENSG00000201176","snRNA"
"14686","ENSG00000201818","misc_RNA"
"14687","ENSG00000278502","miRNA"
"14688","ENSG00000283792","miRNA"
"14689","ENSG00000240772","misc_RNA"
"14690","ENSG00000241652","misc_RNA"
"14691","ENSG00000201931","rRNA"
"14692","ENSG00000253000","snRNA"
"14693","ENSG00000222859","misc_RNA"
"14694","ENSG00000212373","rRNA_pseudogene"
"14695","ENSG00000201727","rRNA_pseudogene"
"14696","ENSG00000283468","miRNA"
"14697","ENSG00000251742","misc_RNA"
"14698","ENSG00000201433","snRNA"
"14699","ENSG00000251739","snRNA"
"14700","ENSG00000251878","snoRNA"
"14701","ENSG00000252157","snRNA"
"14702","ENSG00000201516","snoRNA"
"14703","ENSG00000244512","misc_RNA"
"14704","ENSG00000221227","miRNA"
"14705","ENSG00000252343","snRNA"
"14706","ENSG00000222582","snRNA"
"14707","ENSG00000251714","misc_RNA"
"14708","ENSG00000252604","snRNA"
"14709","ENSG00000265846","miRNA"
"14710","ENSG00000253013","snoRNA"
"14711","ENSG00000207231","misc_RNA"
"14712","ENSG00000201145","rRNA_pseudogene"
"14713","ENSG00000201085","snRNA"
"14714","ENSG00000202215","snRNA"
"14715","ENSG00000222727","snRNA"
"14716","ENSG00000212387","snRNA"
"14717","ENSG00000199572","rRNA_pseudogene"
"14718","ENSG00000212191","snoRNA"
"14719","ENSG00000252275","snRNA"
"14720","ENSG00000207497","misc_RNA"
"14721","ENSG00000282917","lncRNA"
"14722","ENSG00000259959","lncRNA"
"14723","ENSG00000170448","protein_coding"
"14724","ENSG00000163293","protein_coding"
"14725","ENSG00000074966","protein_coding"
"14726","ENSG00000200269","snRNA"
"14727","ENSG00000283499","snRNA"
"14728","ENSG00000202014","misc_RNA"
"14729","ENSG00000109189","protein_coding"
"14730","ENSG00000248866","lncRNA"
"14731","ENSG00000260120","lncRNA"
"14732","ENSG00000250302","lncRNA"
"14733","ENSG00000264585","miRNA"
"14734","ENSG00000286161","lncRNA"
"14735","ENSG00000212588","snoRNA"
"14736","ENSG00000248375","processed_pseudogene"
"14737","ENSG00000226887","protein_coding"
"14738","ENSG00000212490","snoRNA"
"14739","ENSG00000199901","misc_RNA"
"14740","ENSG00000128045","protein_coding"
"14741","ENSG00000248115","lncRNA"
"14742","ENSG00000252266","misc_RNA"
"14743","ENSG00000201496","misc_RNA"
"14744","ENSG00000082929","lncRNA"
"14745","ENSG00000237868","processed_pseudogene"
"14746","ENSG00000241037","misc_RNA"
"14747","ENSG00000164113","protein_coding"
"14748","ENSG00000248771","protein_coding"
"14749","ENSG00000201050","snRNA"
"14750","ENSG00000248329","protein_coding"
"14751","ENSG00000250227","processed_pseudogene"
"14752","ENSG00000244146","processed_pseudogene"
"14753","ENSG00000285563","lncRNA"
"14754","ENSG00000221891","processed_pseudogene"
"14755","ENSG00000270960","processed_pseudogene"
"14756","ENSG00000248645","unprocessed_pseudogene"
"14757","ENSG00000121089","processed_pseudogene"
"14758","ENSG00000236941","processed_pseudogene"
"14759","ENSG00000183439","protein_coding"
"14760","ENSG00000250486","lncRNA"
"14761","ENSG00000248229","processed_pseudogene"
"14762","ENSG00000250887","lncRNA"
"14763","ENSG00000250712","processed_pseudogene"
"14764","ENSG00000240674","processed_pseudogene"
"14765","ENSG00000176979","protein_coding"
"14766","ENSG00000276623","processed_pseudogene"
"14767","ENSG00000250430","processed_pseudogene"
"14768","ENSG00000249617","processed_pseudogene"
"14769","ENSG00000250374","protein_coding"
"14770","ENSG00000187689","protein_coding"
"14771","ENSG00000178522","protein_coding"
"14772","ENSG00000132464","protein_coding"
"14773","ENSG00000286848","lncRNA"
"14774","ENSG00000132467","protein_coding"
"14775","ENSG00000207448","snRNA"
"14776","ENSG00000207058","snRNA"
"14777","ENSG00000272986","lncRNA"
"14778","ENSG00000018189","protein_coding"
"14779","ENSG00000132463","protein_coding"
"14780","ENSG00000283313","snRNA"
"14781","ENSG00000207007","snRNA"
"14782","ENSG00000163612","unprocessed_pseudogene"
"14783","ENSG00000250268","unprocessed_pseudogene"
"14784","ENSG00000229924","protein_coding"
"14785","ENSG00000231396","protein_coding"
"14786","ENSG00000233136","protein_coding"
"14787","ENSG00000227551","protein_coding"
"14788","ENSG00000232399","protein_coding"
"14789","ENSG00000249104","protein_coding"
"14790","ENSG00000250844","protein_coding"
"14791","ENSG00000250913","protein_coding"
"14792","ENSG00000227140","protein_coding"
"14793","ENSG00000235780","protein_coding"
"14794","ENSG00000231051","protein_coding"
"14795","ENSG00000231637","protein_coding"
"14796","ENSG00000228856","protein_coding"
"14797","ENSG00000219492","unprocessed_pseudogene"
"14798","ENSG00000188438","unprocessed_pseudogene"
"14799","ENSG00000252307","rRNA_pseudogene"
"14800","ENSG00000232773","unprocessed_pseudogene"
"14801","ENSG00000186146","protein_coding"
"14802","ENSG00000250745","protein_coding"
"14803","ENSG00000249811","protein_coding"
"14804","ENSG00000248933","protein_coding"
"14805","ENSG00000232264","protein_coding"
"14806","ENSG00000230430","protein_coding"
"14807","ENSG00000229579","protein_coding"
"14808","ENSG00000249482","unprocessed_pseudogene"
"14809","ENSG00000250231","unprocessed_pseudogene"
"14810","ENSG00000248920","protein_coding"
"14811","ENSG00000251694","unprocessed_pseudogene"
"14812","ENSG00000205946","unprocessed_pseudogene"
"14813","ENSG00000249613","lncRNA"
"14814","ENSG00000250298","protein_coding"
"14815","ENSG00000226950","lncRNA"
"14816","ENSG00000244083","processed_pseudogene"
"14817","ENSG00000240775","processed_pseudogene"
"14818","ENSG00000273007","lncRNA"
"14819","ENSG00000170917","protein_coding"
"14820","ENSG00000138685","protein_coding"
"14821","ENSG00000252030","snRNA"
"14822","ENSG00000201786","misc_RNA"
"14823","ENSG00000213406","processed_pseudogene"
"14824","ENSG00000243883","misc_RNA"
"14825","ENSG00000157404","protein_coding"
"14826","ENSG00000163069","protein_coding"
"14827","ENSG00000145335","protein_coding"
"14828","ENSG00000109163","protein_coding"
"14829","ENSG00000109471","protein_coding"
"14830","ENSG00000120519","protein_coding"
"14831","ENSG00000138698","protein_coding"
"14832","ENSG00000137601","protein_coding"
"14833","ENSG00000163626","protein_coding"
"14834","ENSG00000196503","protein_coding"
"14835","ENSG00000164073","protein_coding"
"14836","ENSG00000109758","protein_coding"
"14837","ENSG00000164342","protein_coding"
"14838","ENSG00000172238","protein_coding"
"14839","ENSG00000172399","protein_coding"
"14840","ENSG00000159733","protein_coding"
"14841","ENSG00000173542","protein_coding"
"14842","ENSG00000174792","protein_coding"
"14843","ENSG00000221296","miRNA"
"14844","ENSG00000248774","lncRNA"
"14845","ENSG00000164104","protein_coding"
"14846","ENSG00000272870","lncRNA"
"14847","ENSG00000164105","protein_coding"
"14848","ENSG00000164106","protein_coding"
